organism,count
"gi|343200270|ref|NR_040957.1| Heliobacterium mobile strain DSM 6151 16S ribosomal RNA, partial sequence",3
"gi|343200634|ref|NR_041321.1| Legionella impletisoli strain OA1-1 16S ribosomal RNA, partial sequence",3
"gi|310975128|ref|NR_036992.1| Legionella jordanis strain BL-540 16S ribosomal RNA, partial sequence",3
"gi|559795302|ref|NR_104894.1| Legionella hackeliae strain Lancing 2 16S ribosomal RNA, partial sequence",3
"gi|558508596|ref|NR_104523.1| Micromonospora pisi strain GUI 15 16S ribosomal RNA, partial sequence",3
"gi|2363080856|ref|NR_178671.1| Flavisolibacter swuensis strain SR2-4-2 16S ribosomal RNA, partial sequence",3
"gi|1269785414|ref|NR_118728.2| Romboutsia lituseburensis DSM 797 strain ATCC 25759 16S ribosomal RNA, partial sequence",3
"gi|2180566381|ref|NR_174244.1| Aquabacterium lacunae strain KMB7 16S ribosomal RNA, partial sequence",3
"gi|1397641697|ref|NR_156801.1| Immundisolibacter cernigliae strain TR3.2 16S ribosomal RNA, complete sequence",3
"gi|343201040|ref|NR_041727.1| Leuconostoc citreum strain ATCC 49370 16S ribosomal RNA, partial sequence",3
"gi|1277396301|ref|NR_152012.1| Sphingomonas zeicaulis strain 541 16S ribosomal RNA, partial sequence",3
"gi|2363082912|ref|NR_179704.1| Sphingomonas tabacisoli strain X1-8 16S ribosomal RNA, partial sequence",3
"gi|1315204034|ref|NR_152704.1| Chelatococcus reniformis strain B2974 16S ribosomal RNA, partial sequence",3
"gi|1146059153|ref|NR_145885.1| Pseudochelatococcus lubricantis strain LR4 16S ribosomal RNA, partial sequence",3
"gi|672238945|ref|NR_125534.1| Agaricicola taiwanensis strain CC-SBABM117 16S ribosomal RNA, partial sequence",3
"gi|645321790|ref|NR_118674.1| Eubacterium ramulus ATCC 29099 16S ribosomal RNA, partial sequence",3
"gi|343198612|ref|NR_043069.1| Alkalidesulfovibrio alkalitolerans strain RT2 16S ribosomal RNA, partial sequence",3
"gi|343200285|ref|NR_040972.1| Levilinea saccharolytica strain KIBI-1 16S ribosomal RNA, partial sequence",3
"gi|219856906|ref|NR_024727.1| Sporichthya polymorpha DSM 43042 16S ribosomal RNA, partial sequence",3
"gi|699005391|ref|NR_126260.1| Acidibacter ferrireducens strain MCF85 16S ribosomal RNA, partial sequence",3
"gi|343202991|ref|NR_043496.1| Streptomyces yokosukanensis strain NRRL B-3353 16S ribosomal RNA, partial sequence",3
"gi|636559500|ref|NR_115560.1| Streptococcus mitis strain NCTC12261 16S ribosomal RNA, partial sequence",3
"gi|1779814833|ref|NR_164908.1| Streptomyces carminius strain TRM SA0054 16S ribosomal RNA, partial sequence",3
"gi|2363084563|ref|NR_180530.1| Streptomyces taklimakanensis strain TRM43335 16S ribosomal RNA, partial sequence",3
"gi|2363081048|ref|NR_178767.1| Sphingomonas parvus strain GP20-2 16S ribosomal RNA, partial sequence",3
"gi|2221405185|ref|NR_175421.1| Sphingomonas segetis strain YJ09 16S ribosomal RNA, partial sequence",3
"gi|1341394074|ref|NR_153746.1| Sphingomonas lutea strain JS5 16S ribosomal RNA, partial sequence",3
"gi|1384992298|ref|NR_156047.1| Achromobacter aloeverae strain AVA-1 16S ribosomal RNA, partial sequence",3
"gi|659364762|ref|NR_121730.1| Legionella oakridgensis strain OR-10 16S ribosomal RNA, partial sequence",3
"gi|645322174|ref|NR_118983.1| Legionella lytica strain PCM 2298 16S ribosomal RNA, partial sequence",3
"gi|2363082601|ref|NR_179547.1| Massilioclostridium coli strain Marseille-P2976 16S ribosomal RNA, partial sequence",3
"gi|219846340|ref|NR_025930.1| Ruminococcus bromii strain ATCC 27255 16S ribosomal RNA, partial sequence",3
"gi|636559197|ref|NR_115254.1| Bartonella phoceensis strain 16120 16S ribosomal RNA, partial sequence",3
"gi|1384992359|ref|NR_156135.1| Nocardioides cavernae strain YIM A1136 16S ribosomal RNA, partial sequence",3
"gi|2363087333|ref|NR_181923.1| Luteimonas fraxinea strain D4P002 16S ribosomal RNA, partial sequence",3
"gi|526641942|ref|NR_103939.1| Desulfoscipio gibsoniae DSM 7213 16S ribosomal RNA, partial sequence",3
"gi|2363085133|ref|NR_180815.1| Oliverpabstia intestinalis strain BSM-380-WT-5A 16S ribosomal RNA, partial sequence",3
"gi|566085573|ref|NR_109656.1| Paracidovorax wautersii strain NF 1078 16S ribosomal RNA, partial sequence >gi|645321445|ref|NR_118410.1| Paracidovorax wautersii strain NF 1078 16S ribosomal RNA, partial sequence",3
"gi|1397641828|ref|NR_156937.1| Sulfuritortus calidifontis strain J1A 16S ribosomal RNA, partial sequence",3
"gi|659365218|ref|NR_122051.1| Clostridium saccharobutylicum strain NCP 262 16S ribosomal RNA, partial sequence",3
"gi|343198836|ref|NR_043813.1| Methyloversatilis universalis FAM5 16S ribosomal RNA, partial sequence",3
"gi|2363083495|ref|NR_179996.1| Hydrogeniiclostridium mannosilyticum strain ASD2818 16S ribosomal RNA, partial sequence",3
"gi|219846519|ref|NR_026111.1| Phascolarctobacterium faecium strain ACM 3679 16S ribosomal RNA, partial sequence",3
"gi|2739363407|ref|NR_191041.1| Pegethrix qiandaoensis strain WZU0719 16S ribosomal RNA, partial sequence",3
"gi|2363087249|ref|NR_181880.1| Sangeribacter muris strain A43 16S ribosomal RNA, partial sequence",3
"gi|2363083365|ref|NR_179931.1| Nocardioides allogilvus strain CFH 30205 16S ribosomal RNA, partial sequence",3
"gi|2363084802|ref|NR_180649.1| Nocardioides piscis strain HDW12A 16S ribosomal RNA, partial sequence",3
"gi|343202968|ref|NR_043469.1| Erythrobacter dokdonensis strain DSW-74 16S ribosomal RNA, partial sequence",3
"gi|645320492|ref|NR_117685.1| Klebsiella pneumoniae strain DSM 30104 16S ribosomal RNA, partial sequence",3
"gi|645320509|ref|NR_117699.1| Legionella spiritensis strain Bibb HSH-9 16S ribosomal RNA, partial sequence",3
"gi|265678604|ref|NR_028909.1| Gluconacetobacter entanii strain LTH4560 16S ribosomal RNA, partial sequence",3
"gi|2296162968|ref|NR_177917.1| Scytonema pachmarhiense 16S ribosomal RNA, partial sequence",3
"gi|1040566990|ref|NR_137339.1| Rheinheimera mesophila strain IITR-13 16S ribosomal RNA, partial sequence",3
"gi|645322148|ref|NR_118962.1| Priestia megaterium strain DSM 32 16S ribosomal RNA, partial sequence",3
"gi|631251741|ref|NR_112939.1| Bacteroides nordii WAL 11050 = JCM 12987 16S ribosomal RNA, partial sequence",3
"gi|636560112|ref|NR_116172.1| Pseudomonas taiwanensis DSM 21245 strain BCRC 17751 16S ribosomal RNA, partial sequence",3
"gi|2363085890|ref|NR_181197.1| Pseudomonas urethralis strain BML-PP042 16S ribosomal RNA, partial sequence",3
"gi|2363085888|ref|NR_181196.1| Pseudomonas ceruminis strain BML-PP028 16S ribosomal RNA, partial sequence",3
"gi|645320939|ref|NR_118029.1| Actimicrobium antarcticum strain KOPRI 25157 16S ribosomal RNA, partial sequence",3
"gi|1341393998|ref|NR_153670.1| Patulibacter brassicae strain SD 16S ribosomal RNA, partial sequence",3
"gi|444439515|ref|NR_074830.1| Conexibacter woesei strain DSM 14684 16S ribosomal RNA, partial sequence",3
"gi|631251953|ref|NR_113151.1| Alistipes onderdonkii strain JCM 16771 16S ribosomal RNA, partial sequence",3
"gi|645320381|ref|NR_117599.1| Archangium disciforme strain DSM 52716 16S ribosomal RNA, partial sequence",3
"gi|2363084822|ref|NR_180659.1| Glaciimonas soli strain GS1 16S ribosomal RNA, partial sequence",3
"gi|631251538|ref|NR_112735.1| Actinomadura macra strain NBRC 14102 16S ribosomal RNA, partial sequence",3
"gi|2296162799|ref|NR_177748.1| Sinocapsa zengkensis 16S ribosomal RNA, partial sequence",3
"gi|645320194|ref|NR_117457.1| Acetobacter ascendens strain LMG 1591 16S ribosomal RNA, partial sequence",3
"gi|1116030286|ref|NR_144744.1| Bacteroides mediterraneensis strain Marseille-P2644 16S ribosomal RNA, partial sequence",3
"gi|2363086558|ref|NR_181536.1| Pseudomonas phenolilytica strain RBPA9 16S ribosomal RNA, partial sequence",3
"gi|1441204331|ref|NR_157746.1| Laceyella thermophila strain YIM 79486 16S ribosomal RNA, complete sequence",3
"gi|1269693839|ref|NR_133704.2| Sutcliffiella tianshenii strain YIM M13235 16S ribosomal RNA, complete sequence",3
"gi|1179766730|ref|NR_146680.1| Abyssicoccus albus strain LIPI11-2-Ac043 16S ribosomal RNA, partial sequence",3
"gi|645319683|ref|NR_117052.1| Bryocella elongata strain SN10 16S ribosomal RNA, partial sequence",3
"gi|444303956|ref|NR_074379.1| Sphaerobacter thermophilus strain DSM 20745 16S ribosomal RNA, partial sequence",3
"gi|631251750|ref|NR_112948.1| Constrictibacter antarcticus strain 262-8 16S ribosomal RNA, partial sequence",3
"gi|1909404453|ref|NR_170508.1| Duncaniella dubosii strain H5 16S ribosomal RNA, partial sequence",3
"gi|1909404454|ref|NR_170509.1| Duncaniella freteri strain TLL-A3 16S ribosomal RNA, partial sequence",3
"gi|566085572|ref|NR_109655.1| Comamonas jiangduensis strain YW1 16S ribosomal RNA, partial sequence",3
"gi|1227086148|ref|NR_148635.1| Comamonas piscis strain CN1 16S ribosomal RNA, partial sequence",3
"gi|566084802|ref|NR_108141.1| Kaistia geumhonensis strain B1-1 16S ribosomal RNA, partial sequence",3
"gi|343205847|ref|NR_044302.1| Kaistia soli strain 5YN9-8 16S ribosomal RNA, partial sequence",3
"gi|2363083297|ref|NR_179897.1| Kaistia algarum strain LYH11 16S ribosomal RNA, partial sequence",3
"gi|559795255|ref|NR_104846.1| Gemmiger formicilis strain X2-56 16S ribosomal RNA, partial sequence",3
"gi|2463901678|ref|NR_184599.1| Longitalea luteola strain SYSU D00799 16S ribosomal RNA, partial sequence",3
"gi|2363082755|ref|NR_179626.1| Massiliimalia timonensis strain Marseille-P3753 16S ribosomal RNA, partial sequence",3
"gi|631250893|ref|NR_112090.1| Novosphingobium aromaticivorans strain IFO 16084 16S ribosomal RNA, partial sequence",3
"gi|2363086659|ref|NR_181586.1| Catonella massiliensis strain Marseille-Q4567 16S ribosomal RNA, partial sequence",3
"gi|566084799|ref|NR_108139.1| Arenimonas daejeonensis strain T7-07 16S ribosomal RNA, partial sequence",3
"gi|265678777|ref|NR_029082.1| Methylorubrum populi BJ001 16S ribosomal RNA, partial sequence",3
"gi|2363084172|ref|NR_180335.1| Polyangium aurulentum strain SDU3-1 16S ribosomal RNA, partial sequence",3
"gi|444303924|ref|NR_074347.1| Thermobaculum terrenum strain ATCC BAA-798 16S ribosomal RNA, partial sequence",3
"gi|636558990|ref|NR_115047.1| Thiohalocapsa marina strain JA142 16S ribosomal RNA, partial sequence",3
"gi|2363081467|ref|NR_178980.1| Faecalibacter macacae strain YIM 102668 16S ribosomal RNA, partial sequence",3
"gi|2363086316|ref|NR_181410.1| Faecalibacter rhinopitheci strain WQ 117 16S ribosomal RNA, partial sequence",3
"gi|2363083637|ref|NR_180066.1| Faecalibacter bovis strain ZY171143 16S ribosomal RNA, partial sequence",3
"gi|636559168|ref|NR_115225.1| Chthoniobacter flavus Ellin428 16S ribosomal RNA, partial sequence",3
"gi|2221405358|ref|NR_175489.1| Sphingorhabdus pulchriflava strain GY_G 16S ribosomal RNA, partial sequence",3
"gi|343200139|ref|NR_040826.1| Novosphingobium aromaticivorans strain IFO 16085 16S ribosomal RNA, partial sequence",3
"gi|343202834|ref|NR_043319.1| Alistipes shahii WAL 8301 16S ribosomal RNA, partial sequence",3
"gi|2363085870|ref|NR_181187.1| Sphingosinithalassobacter tenebrarum strain zrk23 16S ribosomal RNA, complete sequence",3
"gi|1384992382|ref|NR_156158.1| Chelatococcus composti strain PC-2 16S ribosomal RNA, partial sequence",3
"gi|310975228|ref|NR_037092.1| Pseudomonas azotoformans strain KS 0034 16S ribosomal RNA, partial sequence",3
"gi|566085104|ref|NR_108845.1| Nocardioides alpinus strain Cr7-14 16S ribosomal RNA, partial sequence",3
"gi|1491505232|ref|NR_159080.1| Polynucleobacter aenigmaticus strain MWH-K35W1 16S ribosomal RNA, complete sequence",3
"gi|444303899|ref|NR_074322.1| Bradyrhizobium diazoefficiens strain USDA110 16S ribosomal RNA, partial sequence",3
"gi|1146059128|ref|NR_145860.1| Bradyrhizobium viridifuturi strain SEMIA 690 16S ribosomal RNA, partial sequence >gi|1397641893|ref|NR_157003.1| Bradyrhizobium mercantei strain SEMIA 6399 16S ribosomal RNA, partial sequence",3
"gi|1146059129|ref|NR_145861.1| Bradyrhizobium embrapense strain SEMIA 6208 16S ribosomal RNA, partial sequence",3
"gi|699005340|ref|NR_126209.1| Geodermatophilus amargosae strain G96 16S ribosomal RNA, partial sequence",3
"gi|1024974878|ref|NR_136841.1| Geodermatophilus poikilotrophus strain G18 16S ribosomal RNA, partial sequence",3
"gi|444304106|ref|NR_074530.1| Geodermatophilus obscurus DSM 43160 16S ribosomal RNA, partial sequence",3
"gi|559795169|ref|NR_104758.1| Lachnospira multipara ATCC 19207 strain D32 16S ribosomal RNA, partial sequence",3
"gi|1909404477|ref|NR_170532.1| Duganella alba strain FT9W 16S ribosomal RNA, partial sequence",3
"gi|636558403|ref|NR_114459.1| Streptacidiphilus neutrinimicus strain JL 206 16S ribosomal RNA, partial sequence",3
"gi|631251954|ref|NR_113152.1| Alistipes putredinis strain JCM 16772 16S ribosomal RNA, partial sequence",3
"gi|1277396314|ref|NR_152025.1| Jatrophihabitans huperziae strain I13A-01604 16S ribosomal RNA, partial sequence",3
"gi|265678298|ref|NR_028599.1| Kineosporia succinea strain I-273 16S ribosomal RNA, partial sequence",3
"gi|444304033|ref|NR_074457.1| Catenulispora acidiphila DSM 44928 16S ribosomal RNA, partial sequence",3
"gi|1277396232|ref|NR_151943.1| Cutibacterium namnetense strain NTS 31307302 16S ribosomal RNA, partial sequence",3
"gi|219857288|ref|NR_024919.1| Clostridium frigidicarnis strain SPL77A 16S ribosomal RNA, partial sequence",3
"gi|645320334|ref|NR_117563.1| Faecalicatena fissicatena 16S ribosomal RNA, partial sequence",3
"gi|343201273|ref|NR_041999.1| Pseudonocardia yunnanensis strain IMSNU 22019 16S ribosomal RNA, partial sequence",3
"gi|2739363399|ref|NR_191033.1| Venetifunis florensis strain BACA0587 16S ribosomal RNA, partial sequence",3
"gi|343202455|ref|NR_042751.1| Ferrithrix thermotolerans strain Y005 16S ribosomal RNA, partial sequence",3
"gi|645322192|ref|NR_118998.1| Streptococcus thermophilus strain DSM 20617 16S ribosomal RNA, partial sequence",3
"gi|636558694|ref|NR_114751.1| Stutzerimonas stutzeri strain DSM 5190 16S ribosomal RNA, partial sequence",3
"gi|602260096|ref|NR_044664.2| Malacoplasma muris strain RIII-4 16S ribosomal RNA, partial sequence",3
"gi|1864207049|ref|NR_169343.1| Roseomonas chloroacetimidivorans strain BUT-13 16S ribosomal RNA, partial sequence",3
"gi|2363082689|ref|NR_179592.1| Veillonella massiliensis strain Marseille-P3594 16S ribosomal RNA, partial sequence",3
"gi|2463901691|ref|NR_184601.1| Huaxiibacter chinensis strain 155047 16S ribosomal RNA, partial sequence",3
"gi|343198658|ref|NR_043213.1| Desulfuromonas svalbardensis strain 112 16S ribosomal RNA, partial sequence",3
"gi|2463901853|ref|NR_184621.1| Pollutimonas subterranea strain JR1/69-3-13 16S ribosomal RNA, partial sequence",3
"gi|545589041|ref|NR_044644.2| Agathobaculum desmolans strain ATCC 43058 16S ribosomal RNA, partial sequence",3
"gi|1953646632|ref|NR_171472.1| Microbacterium halophytorum strain YJYP 303 16S ribosomal RNA, complete sequence",3
"gi|1864207058|ref|NR_169352.1| Variovorax rhizosphaerae strain UCM-G28 16S ribosomal RNA, partial sequence",3
"gi|444303873|ref|NR_074295.1| Granulicella tundricola MP5ACTX9 16S ribosomal RNA, partial sequence >gi|645320930|ref|NR_118021.1| Granulicella tundricola MP5ACTX9 16S ribosomal RNA, partial sequence",3
"gi|2463901772|ref|NR_184610.1| Apilactobacillus apisilvae strain SG5_A10 16S ribosomal RNA, partial sequence",3
"gi|2363083959|ref|NR_180228.1| Sphingobacterium lumbrici strain 1.3611 16S ribosomal RNA, partial sequence",3
"gi|343200926|ref|NR_041613.1| Catenulispora yoronensis strain TT N02-20 16S ribosomal RNA, partial sequence",3
"gi|1441204366|ref|NR_157781.1| Massilia agri strain K-3-1 16S ribosomal RNA, partial sequence",3
"gi|444439497|ref|NR_074812.1| Hahella chejuensis KCTC 2396 16S ribosomal RNA, complete sequence",3
"gi|1445136083|ref|NR_158123.1| Oryzisolibacter propanilivorax strain EPL6 16S ribosomal RNA, partial sequence",3
"gi|343198568|ref|NR_042905.1| Siminovitchia fortis strain R-6514 16S ribosomal RNA, partial sequence",3
"gi|2363086595|ref|NR_181554.1| Spongiibacter nanhainus strain CSC3.9 16S ribosomal RNA, partial sequence",3
"gi|219856872|ref|NR_024691.1| Priestia flexa strain IFO15715 16S ribosomal RNA, partial sequence",3
"gi|2363084904|ref|NR_180700.1| Trebonia kvetii strain 15TR583 16S ribosomal RNA, complete sequence",3
"gi|343200211|ref|NR_040898.1| Aquaspirillum arcticum strain IAM 14963 16S ribosomal RNA, partial sequence",3
"gi|2363081014|ref|NR_178750.1| Kribbella capetownensis strain YM53 16S ribosomal RNA, partial sequence",3
"gi|2075441637|ref|NR_172653.1| Anthocerotibacter panamensis strain C109 16S ribosomal RNA, partial sequence",3
"gi|1776910894|ref|NR_164627.1| Acinetobacter johnsonii strain ATCC 17909 16S ribosomal RNA, partial sequence",3
"gi|265678730|ref|NR_029035.1| Quatrionicoccus australiensis strain Ben 117 16S ribosomal RNA, partial sequence",3
"gi|1679775898|ref|NR_163620.1| Amnibacterium endophyticum strain 1T4Z-3 16S ribosomal RNA, partial sequence",3
"gi|470466710|ref|NR_074136.1| Brevundimonas subvibrioides ATCC 15264 16S ribosomal RNA, partial sequence",3
"gi|1269235421|ref|NR_148325.2| Sphingobacterium rhinocerotis strain YIM 101302 16S ribosomal RNA, complete sequence",3
"gi|507148045|ref|NR_102852.1| Lacrimispora saccharolytica strain WM1 16S ribosomal RNA, partial sequence",3
"gi|1909404478|ref|NR_170533.1| Duganella aquatilis strain FT26W 16S ribosomal RNA, partial sequence",3
"gi|343200346|ref|NR_041033.1| Azotobacter nigricans strain IAM 15005 16S ribosomal RNA gene, partial sequence",3
"gi|645321810|ref|NR_118690.1| Mediterraneibacter gnavus ATCC 29149 16S ribosomal RNA, partial sequence",3
"gi|631252072|ref|NR_113270.1| Blautia producta ATCC 27340 = DSM 2950 strain JCM 1471 16S ribosomal RNA, partial sequence",3
"gi|1011034834|ref|NR_135725.1| Ectopseudomonas guguanensis strain CC-G9A 16S ribosomal RNA, partial sequence",3
"gi|636560224|ref|NR_116284.1| Brachymonas chironomi strain AIMA4 16S ribosomal RNA, partial sequence",3
"gi|219846674|ref|NR_026266.1| Verrucomicrobium spinosum DSM 4136 = JCM 18804 16S ribosomal RNA, partial sequence",3
"gi|2363084490|ref|NR_180493.1| Bradyrhizobium australafricanum strain CNPSo 4015 16S ribosomal RNA, partial sequence",3
"gi|2363082968|ref|NR_179732.1| Bradyrhizobium ripae strain WR4 16S ribosomal RNA, partial sequence",3
"gi|343202651|ref|NR_043037.1| Bradyrhizobium pachyrhizi strain PAC48 16S ribosomal RNA, partial sequence",3
"gi|645319784|ref|NR_117150.1| Thermus filiformis strain DSM 4687 16S ribosomal RNA, partial sequence",3
"gi|645321373|ref|NR_118354.1| Syntrophococcus sucromutans strain S195 16S ribosomal RNA, partial sequence",3
"gi|2363085738|ref|NR_181121.1| Kushneria phosphatilytica strain YCWA18 16S ribosomal RNA, partial sequence",3
"gi|265678555|ref|NR_028859.1| Herbaspirillum lusitanum strain P6-12 16S ribosomal RNA, partial sequence",3
"gi|961555153|ref|NR_134122.1| Paracoccus sediminis strain CMB17 16S ribosomal RNA, partial sequence",3
