organism,count
"gi|343201346|ref|NR_042072.1| Lysinibacillus fusiformis strain DSM 2898 16S ribosomal RNA, partial sequence",3
"gi|631251431|ref|NR_112628.1| Lysinibacillus fusiformis strain NBRC 15717 16S ribosomal RNA, partial sequence",3
"gi|631251372|ref|NR_112569.1| Lysinibacillus fusiformis strain NBRC15717 16S ribosomal RNA, partial sequence",3
"gi|485099098|ref|NR_102494.1| Bartonella australis AUST/NH1 16S ribosomal RNA, partial sequence",3
"gi|2621112343|ref|NR_189247.1| Brytella acorum strain LMG 32668 16S ribosomal RNA, partial sequence",3
"gi|2363085468|ref|NR_180983.1| Acetobacter conturbans strain LMG 1627 16S ribosomal RNA, partial sequence",3
"gi|645320400|ref|NR_117614.1| Achromobacter marplatensis strain R-46660 16S ribosomal RNA, partial sequence",3
"gi|645320401|ref|NR_117615.1| Achromobacter animicus strain R-46662 16S ribosomal RNA, partial sequence",3
"gi|219856839|ref|NR_024658.1| Paracoccus carotinifaciens strain E-396 16S ribosomal RNA, partial sequence",3
"gi|1018196581|ref|NR_136460.1| Paradevosia tibetensis strain fig4 16S ribosomal RNA, partial sequence",3
"gi|2363084695|ref|NR_180596.1| Devosia sediminis strain MSA67 16S ribosomal RNA, partial sequence",3
"gi|343202755|ref|NR_043193.1| Phyllobacterium trifolii strain PETP02 16S ribosomal RNA, partial sequence",3
"gi|2363081840|ref|NR_179166.1| Enterobacter quasiroggenkampii strain WCHECL1060 16S ribosomal RNA, partial sequence",3
"gi|1269235566|ref|NR_146667.2| Enterobacter mori strain YIM Hb-3 16S ribosomal RNA, partial sequence",3
"gi|636559491|ref|NR_115551.1| Methylobacterium organophilum strain JCM 2833 16S ribosomal RNA, partial sequence",3
"gi|645320637|ref|NR_117795.1| Massilia tieshanensis strain TS3 16S ribosomal RNA, partial sequence",3
"gi|265678584|ref|NR_028889.1| Brevundimonas aurantiaca strain CB-R 16S ribosomal RNA, partial sequence",3
"gi|566084930|ref|NR_108474.1| Methylocystis bryophila strain H2s 16S ribosomal RNA, partial sequence",3
"gi|2363081184|ref|NR_178835.1| Chryseobacterium panacis strain DCY107 16S ribosomal RNA, partial sequence",3
"gi|636560618|ref|NR_116678.1| Sorangium cellulosum strain DSM 14627 16S ribosomal RNA, partial sequence",3
"gi|2363082015|ref|NR_179254.1| Enterobacter oligotrophicus strain CCA6 16S ribosomal RNA, partial sequence",3
"gi|631252169|ref|NR_113367.1| Cutibacterium granulosum DSM 20700 strain JCM 6498 16S ribosomal RNA, partial sequence",3
"gi|645321753|ref|NR_118646.1| Cutibacterium granulosum DSM 20700 16S ribosomal RNA, partial sequence",3
"gi|219878137|ref|NR_025276.1| Cutibacterium granulosum DSM 20700 16S ribosomal RNA, partial sequence",3
"gi|470467708|ref|NR_074189.1| Hyphomicrobium denitrificans strain ATCC 51888 16S ribosomal RNA, partial sequence",3
"gi|631252457|ref|NR_113655.1| Hyphomicrobium methylovorum strain NBRC 14180 16S ribosomal RNA, partial sequence",3
"gi|219846839|ref|NR_026431.1| Hyphomicrobium denitrificans strain DSM 1869 16S ribosomal RNA, partial sequence",3
"gi|636559241|ref|NR_115298.1| Acinetobacter marinus strain SW-3 16S ribosomal RNA, partial sequence",3
"gi|645322660|ref|NR_119357.1| Acinetobacter calcoaceticus strain ATCC 23055 16S ribosomal RNA, partial sequence",3
"gi|566084910|ref|NR_108458.1| Aquipuribacter hungaricus strain IV-75 16S ribosomal RNA, partial sequence",3
"gi|2363082627|ref|NR_179560.1| Lachnoclostridium phocaeense strain Marseille-P3177 16S ribosomal RNA, partial sequence",3
"gi|1776910886|ref|NR_164619.1| Acidibrevibacterium fodinaquatile strain G45-3 16S ribosomal RNA, partial sequence",3
"gi|2363080621|ref|NR_178552.1| Thermopetrobacter submarinus strain TC-2 16S ribosomal RNA, partial sequence",3
"gi|631251443|ref|NR_112640.1| Geobacillus stearothermophilus strain NBRC 12550 16S ribosomal RNA, partial sequence",3
"gi|343203040|ref|NR_043576.1| Geobacter pickeringii strain G13 16S ribosomal RNA, partial sequence",3
"gi|631252185|ref|NR_113383.1| Finegoldia magna strain JCM 1766 16S ribosomal RNA, partial sequence",3
"gi|636559452|ref|NR_115511.1| Finegoldia magna strain GIFU 7881 16S ribosomal RNA, partial sequence",3
"gi|343201179|ref|NR_041935.1| Finegoldia magna strain CCUG 17636 16S ribosomal RNA, partial sequence",3
"gi|1864207049|ref|NR_169343.1| Roseomonas chloroacetimidivorans strain BUT-13 16S ribosomal RNA, partial sequence",3
"gi|636559184|ref|NR_115241.1| Streptococcus parasanguinis ATCC 15912 16S ribosomal RNA, partial sequence",3
"gi|636559675|ref|NR_115735.1| Streptococcus parasanguinis ATCC 15912 16S ribosomal RNA, partial sequence",3
"gi|1227086170|ref|NR_148646.1| Luteimonas notoginsengisoli strain SYP-B804 16S ribosomal RNA, partial sequence",3
"gi|1397641748|ref|NR_156857.1| Brevundimonas canariensis strain GTAE24 16S ribosomal RNA, partial sequence",3
"gi|659365088|ref|NR_121782.1| Corynebacterium glyciniphilum AJ 3170 16S ribosomal RNA, partial sequence",3
"gi|2221405394|ref|NR_175506.1| Ramlibacter algicola strain CrO1 16S ribosomal RNA, partial sequence",3
"gi|559795315|ref|NR_104908.1| Pedomicrobium americanum strain IFAM G-1381 16S ribosomal RNA, partial sequence",3
"gi|219846745|ref|NR_026337.1| Pedomicrobium australicum strain IFAM ST-1306 16S ribosomal RNA, partial sequence",3
"gi|559795250|ref|NR_104840.1| Pedomicrobium ferrugineum strain ATCC 33119 16S ribosomal RNA, partial sequence",3
"gi|645320503|ref|NR_117694.1| Neisseria perflava strain Branham 7078 16S ribosomal RNA, partial sequence",3
"gi|219846302|ref|NR_025892.1| Neisseria flavescens strain N 155 16S ribosomal RNA, partial sequence",3
"gi|659364465|ref|NR_121687.1| Neisseria cinerea strain ATCC 14685 16S ribosomal RNA, partial sequence",3
"gi|219856884|ref|NR_024703.1| [Pseudomonas] carboxydohydrogena strain DSM 1083 16S ribosomal RNA, partial sequence",3
"gi|343200677|ref|NR_041364.1| Leyella stercorea DSM 18206 strain CB35 16S ribosomal RNA, partial sequence",3
"gi|631251906|ref|NR_113104.1| Hoylesella enoeca strain JCM 12259 16S ribosomal RNA, partial sequence",3
"gi|310975253|ref|NR_037117.1| Bifidobacterium pseudocatenulatum strain B1279 16S ribosomal RNA, partial sequence",3
"gi|2363083670|ref|NR_180083.1| Rhizobium sophoriradicis strain LMG 27898 16S ribosomal RNA, partial sequence",3
"gi|343200591|ref|NR_041278.1| Phocaeicola coprocola DSM 17136 strain M16 16S ribosomal RNA, partial sequence",3
"gi|1277396287|ref|NR_151998.1| Paracoccus acridae strain SCU-M53 16S ribosomal RNA, partial sequence",3
"gi|1240411921|ref|NR_149253.1| Paracoccus speluncae strain 0911TES13M5 16S ribosomal RNA, partial sequence",3
"gi|645321515|ref|NR_118463.1| Paracoccus siganidrum strain M26 16S ribosomal RNA, partial sequence",3
"gi|310975161|ref|NR_037025.1| Dietzia maris strain AUCM A-593 16S ribosomal RNA, partial sequence",3
"gi|2363085989|ref|NR_181247.1| Staphylococcus borealis strain 51-48 16S ribosomal RNA, partial sequence",3
"gi|1909404361|ref|NR_170414.1| Acidiferrimicrobium australe strain USS-CCA1 16S ribosomal RNA, partial sequence",3
"gi|2363084160|ref|NR_180329.1| Stagnihabitans tardus strain CYK-10 16S ribosomal RNA, partial sequence",3
"gi|1779814870|ref|NR_164945.1| Tabrizicola thermarum strain YIM 73036 16S ribosomal RNA, partial sequence",3
"gi|1491522534|ref|NR_159341.1| Heyndrickxia camelliae strain 7578-1 16S ribosomal RNA, partial sequence",3
"gi|2962412350|ref|NR_199545.1| Streptococcus mitis subsp. carlssonii strain SK608 16S ribosomal RNA, partial sequence",3
"gi|2363085434|ref|NR_180965.1| Bifidobacterium saimiriisciurei strain SMA1 16S ribosomal RNA, complete sequence",3
"gi|1013172390|ref|NR_135857.1| Mesorhizobium erdmanii strain USDA 3471 16S ribosomal RNA, partial sequence",3
"gi|2962412223|ref|NR_199417.1| Owariibacterium komagatae strain 13GAM1G 16S ribosomal RNA, partial sequence",3
"gi|1270533081|ref|NR_074852.2| Corallococcus coralloides DSM 2259 16S ribosomal RNA, complete sequence",3
"gi|2363083012|ref|NR_179754.1| Paracoccus salipaludis strain WN007 16S ribosomal RNA, partial sequence",3
"gi|659364590|ref|NR_121706.1| Paracoccus aminophilus strain DM-15 16S ribosomal RNA, partial sequence",3
"gi|219878442|ref|NR_025581.1| Labrys monachus strain VKM B-1479 16S ribosomal RNA, partial sequence",3
"gi|1315204028|ref|NR_152697.1| Legionella saoudiensis strain LS-1 16S ribosomal RNA, partial sequence",3
"gi|659364491|ref|NR_121691.1| Patulibacter medicamentivorans strain I11 16S ribosomal RNA, partial sequence",3
"gi|2363080145|ref|NR_178291.1| Pseudomonas promysalinigenes strain RW10S1 16S ribosomal RNA, partial sequence",3
"gi|2363080143|ref|NR_178290.1| Pseudomonas wayambapalatensis strain RW3S1 16S ribosomal RNA, partial sequence",3
"gi|1341393998|ref|NR_153670.1| Patulibacter brassicae strain SD 16S ribosomal RNA, partial sequence",3
"gi|631250756|ref|NR_104755.1| Magnetospirillum molischianum strain DSM 120 16S ribosomal RNA, partial sequence",3
"gi|1240411910|ref|NR_149242.1| Paramagnetospirillum marisnigri strain SP-1 16S ribosomal RNA, partial sequence",3
"gi|219846812|ref|NR_026404.1| Apilactobacillus kunkeei strain YH-15 16S ribosomal RNA, partial sequence",3
"gi|1277396337|ref|NR_152048.1| Flavobacterium terriphilum strain CUG00004 16S ribosomal RNA, complete sequence",3
"gi|343202763|ref|NR_043205.1| Nesterenkonia halophila strain YIM 70179 16S ribosomal RNA, partial sequence",3
"gi|2363082559|ref|NR_179526.1| Oscillibacter massiliensis strain Marseille-P2778 16S ribosomal RNA, partial sequence",3
"gi|2363086410|ref|NR_181459.1| Acinetobacter kanungonis strain PS-1 16S ribosomal RNA, partial sequence",3
"gi|645320420|ref|NR_117630.1| Acinetobacter tandoii strain DSM 14970 16S ribosomal RNA, partial sequence",3
"gi|2363085448|ref|NR_180972.1| Massilia arenosa strain MC02 16S ribosomal RNA, partial sequence",3
"gi|2363081792|ref|NR_179142.1| Carboxylicivirga sediminis strain JR1 16S ribosomal RNA, partial sequence",3
"gi|566085338|ref|NR_109368.1| Salinimicrobium gaetbulicola strain BB-My20 16S ribosomal RNA, partial sequence",3
"gi|1230874630|ref|NR_148791.1| Brevundimonas albigilva strain NHI-13 16S ribosomal RNA, partial sequence",3
"gi|2363083513|ref|NR_180005.1| Acinetobacter oryzae strain B23 16S ribosomal RNA, partial sequence",3
"gi|645319638|ref|NR_117019.1| Blastococcus saxobsidens strain BC444 16S ribosomal RNA, partial sequence",3
"gi|1269801610|ref|NR_074793.2| Oscillibacter valericigenes strain Sjm18-20 16S ribosomal RNA, complete sequence",3
"gi|1953646713|ref|NR_171508.1| Mesorhizobium atlanticum strain CNPSo 3140 16S ribosomal RNA, partial sequence",3
"gi|343202319|ref|NR_042605.1| Pedobacter steynii strain WB 2.3-45 16S ribosomal RNA, partial sequence",3
"gi|2363082805|ref|NR_179651.1| Acidaminococcus provencensis strain Marseille-P4266 16S ribosomal RNA, partial sequence",3
"gi|645320880|ref|NR_117982.1| Knoellia flava TL1 16S ribosomal RNA, partial sequence",3
"gi|631252760|ref|NR_113958.1| Lactococcus lactis subsp. hordniae strain NBRC 100931 16S ribosomal RNA, partial sequence",3
"gi|2621112289|ref|NR_189192.1| Vulcanimicrobium alpinum strain WC8-2 16S ribosomal RNA, partial sequence",3
"gi|1441204377|ref|NR_157792.1| Henriciella pelagia strain LA220 16S ribosomal RNA, partial sequence",3
"gi|343205029|ref|NR_043850.1| Streptomyces monomycini strain NRRL B-24309 16S ribosomal RNA, partial sequence",3
"gi|343198944|ref|NR_044112.1| Rhizobium phaseoli strain ATCC 14482 16S ribosomal RNA, partial sequence",3
"gi|1491520103|ref|NR_159265.1| Microbacterium deserti strain SYSU D8014 16S ribosomal RNA, partial sequence",3
"gi|219857278|ref|NR_024909.1| Pseudomonas orientalis strain CFML 96-170 16S ribosomal RNA, partial sequence",3
"gi|1864207050|ref|NR_169344.1| Caldimonas meghalayensis strain AK31 16S ribosomal RNA, partial sequence",3
"gi|2363081548|ref|NR_179020.1| Pandoraea fibrosis strain 6399 16S ribosomal RNA, partial sequence",3
"gi|636559432|ref|NR_115491.1| Rhizorhapis suberifaciens NBRC 15211 strain IFO 15211 16S ribosomal RNA, partial sequence",3
"gi|265678697|ref|NR_029002.1| Neobacillus drentensis strain IDA1967 16S ribosomal RNA, partial sequence",3
"gi|310974925|ref|NR_036789.1| Fructilactobacillus fructivorans strain KCTC 3543 16S ribosomal RNA, partial sequence",3
"gi|631252620|ref|NR_113818.1| Fructilactobacillus fructivorans strain NBRC 15887 16S ribosomal RNA, partial sequence",3
"gi|631252442|ref|NR_113640.1| Fructilactobacillus fructivorans strain NBRC 13954 16S ribosomal RNA, partial sequence",3
"gi|961555000|ref|NR_133967.1| Arenimonas maotaiensis strain YT8 16S ribosomal RNA, partial sequence",3
"gi|2363087045|ref|NR_181779.1| Sedimentimonas flavescens strain B57 16S ribosomal RNA, partial sequence",3
"gi|631251811|ref|NR_113009.1| Armatimonas rosea strain YO-36 16S ribosomal RNA, partial sequence",3
"gi|2363082165|ref|NR_179329.1| Vescimonas fastidiosa strain MM35 16S ribosomal RNA, partial sequence",3
"gi|631252195|ref|NR_113393.1| Peptococcus niger strain JCM 6506 16S ribosomal RNA, partial sequence",3
"gi|645319784|ref|NR_117150.1| Thermus filiformis strain DSM 4687 16S ribosomal RNA, partial sequence",3
"gi|444303822|ref|NR_074244.1| Methylobacterium radiotolerans JCM 2831 16S ribosomal RNA, partial sequence",3
"gi|219878235|ref|NR_025374.1| Methylobacterium fujisawaense strain DSM 5686 16S ribosomal RNA, partial sequence",3
"gi|343198627|ref|NR_043104.1| Methylobacterium oryzae CBMB20 16S ribosomal RNA, partial sequence",3
"gi|2621112340|ref|NR_189244.1| Aristaeella hokkaidonensis strain R-7 16S ribosomal RNA, partial sequence",3
"gi|2221405177|ref|NR_175418.1| Sphingomonas profundi strain LMO-1 16S ribosomal RNA, partial sequence",3
"gi|444303846|ref|NR_074268.1| Rhizorhabdus wittichii RW1 16S ribosomal RNA, partial sequence",3
"gi|2363084822|ref|NR_180659.1| Glaciimonas soli strain GS1 16S ribosomal RNA, partial sequence",3
"gi|343203027|ref|NR_043551.1| Lactonifactor longoviformis strain ED-Mt61/PYG-s6 16S ribosomal RNA, partial sequence",3
"gi|219846061|ref|NR_025651.1| Anaerotignum lactatifermentans strain G17 16S ribosomal RNA, partial sequence",3
"gi|265679048|ref|NR_029356.1| Flavonifractor plautii strain 265 16S ribosomal RNA, partial sequence",3
"gi|343198636|ref|NR_043142.1| Flavonifractor plautii strain Prevot S1 16S ribosomal RNA, partial sequence",3
"gi|2363083002|ref|NR_179749.1| Methylibium rhizosphaerae strain C1-9 16S ribosomal RNA, partial sequence",3
"gi|343205831|ref|NR_044277.1| Novosphingobium indicum strain H25 16S ribosomal RNA, partial sequence",3
"gi|343205721|ref|NR_044123.1| Solimonas flava DSM 18980 strain CW-KD 4 16S ribosomal RNA, partial sequence",3
"gi|343202610|ref|NR_042989.1| Nesterenkonia aethiopica strain DSM 17733 16S ribosomal RNA, partial sequence",3
"gi|265678770|ref|NR_029075.1| Nesterenkonia xinjiangensis strain YIM70097 16S ribosomal RNA, partial sequence",3
"gi|343205989|ref|NR_044527.1| Nesterenkonia alba strain CAAS 252 16S ribosomal RNA, partial sequence",3
"gi|2363082326|ref|NR_179410.1| Clostridium phoceensis strain GD3 16S ribosomal RNA, partial sequence",3
"gi|343200947|ref|NR_041634.1| Iamia majanohamensis strain NBRC 102561 16S ribosomal RNA, partial sequence",3
"gi|1179766737|ref|NR_146687.1| Breznakia pachnodae strain Pei061 16S ribosomal RNA, partial sequence",3
"gi|265678858|ref|NR_029164.1| [Clostridium] innocuum strain B-3 16S ribosomal RNA, partial sequence",3
"gi|1864207066|ref|NR_169360.1| Anaerococcus urinomassiliensis strain Marseille-P2143 16S ribosomal RNA, partial sequence",3
"gi|636560385|ref|NR_116445.1| Rhizobium rosettiformans W3 16S ribosomal RNA, partial sequence",3
"gi|2180566482|ref|NR_174322.1| Agrobacterium tumefaciens strain CNPSo 675 16S ribosomal RNA, complete sequence",3
"gi|310974916|ref|NR_036780.1| Agrobacterium vitis strain K309 16S ribosomal RNA, partial sequence",3
"gi|1277396189|ref|NR_151900.1| Ruthenibacterium lactatiformans strain 585-1 16S ribosomal RNA, partial sequence",3
"gi|1909404477|ref|NR_170532.1| Duganella alba strain FT9W 16S ribosomal RNA, partial sequence",3
"gi|645319922|ref|NR_117254.1| Arthrobacter alpinus strain S6-3 16S ribosomal RNA, partial sequence",3
"gi|2363081540|ref|NR_179016.1| Legionella clemsonensis strain CDC-D5610 16S ribosomal RNA, partial sequence",3
"gi|1199303389|ref|NR_147740.1| Companilactobacillus insicii strain TMW 1.2011 16S ribosomal RNA, partial sequence",2
"gi|1491514590|ref|NR_159198.1| Streptomyces amphotericinicus strain 1H-SSA8 16S ribosomal RNA, partial sequence",2
"gi|310975091|ref|NR_036955.1| Staphylococcus haemolyticus strain SM 131 16S ribosomal RNA, partial sequence",2
"gi|1909404380|ref|NR_170433.1| Luteimonas chenhongjianii strain 100111 16S ribosomal RNA, partial sequence",2
"gi|1953646652|ref|NR_171480.1| Lysobacter silvisoli strain zong2l5 16S ribosomal RNA, partial sequence",2
"gi|1811131508|ref|NR_165690.1| Ensifer collicola strain Mol 12 16S ribosomal RNA, partial sequence",2
"gi|2363080609|ref|NR_178546.1| Magnetofaba australis IT-1 16S ribosomal RNA, partial sequence",2
"gi|1953646739|ref|NR_171529.1| Massilia atriviolacea strain SOD 16S ribosomal RNA, partial sequence",2
"gi|2363084669|ref|NR_180583.1| Rugamonas aquatica strain FT29W 16S ribosomal RNA, partial sequence",2
"gi|645322132|ref|NR_118950.1| Bacillus amyloliquefaciens DSM 7 = ATCC 23350 16S ribosomal RNA, partial sequence",2
"gi|1277396187|ref|NR_151898.1| Ammoniphilus resinae strain CC-RT-E 16S ribosomal RNA, partial sequence",2
"gi|219846841|ref|NR_026433.1| Ammoniphilus oxalivorans strain RAOx-FS 16S ribosomal RNA, partial sequence",2
"gi|219846840|ref|NR_026432.1| Ammoniphilus oxalaticus strain RAOx1 16S ribosomal RNA, partial sequence",2
"gi|219857609|ref|NR_025198.1| Pseudoxanthomonas taiwanensis strain CB-226 16S ribosomal RNA, partial sequence",2
"gi|631252776|ref|NR_113974.1| Pseudoxanthomonas taiwanensis strain NBRC 101072 16S ribosomal RNA, partial sequence",2
"gi|2180566480|ref|NR_174320.1| Arenimonas fontis strain 3729k 16S ribosomal RNA, partial sequence",2
"gi|2363081505|ref|NR_178999.1| Phreatobacter cathodiphilus strain S-12 16S ribosomal RNA, partial sequence",2
"gi|2282568613|ref|NR_177017.1| Nodosilinea chupicuarensis strain PC471 16S ribosomal RNA, partial sequence",2
"gi|1590307595|ref|NR_118735.2| Gottschalkia purinilytica strain ATCC 33906 16S ribosomal RNA, partial sequence",2
"gi|636558681|ref|NR_114738.1| Thermoactinomyces intermedius strain ATCC 33205 16S ribosomal RNA, partial sequence",2
"gi|2363080309|ref|NR_178380.1| Lacrimispora amygdalina strain PI-S10-A1B 16S ribosomal RNA, partial sequence",2
"gi|2296162965|ref|NR_177914.1| Ramsaria avicennae 16S ribosomal RNA, partial sequence",2
"gi|636560435|ref|NR_116495.1| Delftia lacustris strain 332 16S ribosomal RNA, partial sequence",2
